Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2074
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,462156,183165,278991,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:183165,2181
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2191
P6xSC_P50_E1_202,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2391
P6xSC_P51_E2_186,Ca21chr1_C_albicans_SC5314,367868,360421,7447,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:360421,2540
P6xSC_P51_E2_186,Ca21chr1_C_albicans_SC5314,360421,151196,360421,Ca21chr1_C_albicans_SC5314:360421,Ca21chr1_C_albicans_SC5314:151196,2614
P6xSC_P51_E2_186,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1596
P6xSC_P51_E2_186,Ca21chr1_C_albicans_SC5314,1768491,3177404,1421509,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:3177404,244
P6xSC_P51_E2_186,Ca21chr2_C_albicans_SC5314,1370979,1347002,23977,Ca21chr2_C_albicans_SC5314:1370979,Ca21chr2_C_albicans_SC5314:1347002,1596
P6xSC_P51_E2_186,Ca21chr2_C_albicans_SC5314,1347002,8421,1347002,Ca21chr2_C_albicans_SC5314:1347002,Ca21chr2_C_albicans_SC5314:8421,2112
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,2012
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,608422,602948,5474,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:602948,2025
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2039
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2076
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2077
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,462156,217785,244371,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:217785,2191
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2241
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,204486,183165,21321,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:183165,2391
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2421
P6xSC_P51_E2_186,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2499
P6xSC_P52_E3_170,Ca21chr1_C_albicans_SC5314,421674,416508,5166,Ca21chr1_C_albicans_SC5314:421674,Ca21chr1_C_albicans_SC5314:416508,2407
P6xSC_P52_E3_170,Ca21chr1_C_albicans_SC5314,416508,140213,416508,Ca21chr1_C_albicans_SC5314:416508,Ca21chr1_C_albicans_SC5314:140213,2540
P6xSC_P52_E3_170,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2112
P6xSC_P52_E3_170,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,209
P6xSC_P53_E4_154,Ca21chr4_C_albicans_SC5314,866099,861247,4852,Ca21chr4_C_albicans_SC5314:866099,Ca21chr4_C_albicans_SC5314:861247,1596
P6xSC_P53_E4_154,Ca21chr4_C_albicans_SC5314,861247,220402,861247,Ca21chr4_C_albicans_SC5314:861247,Ca21chr4_C_albicans_SC5314:220402,2112
P6xSC_P53_E4_154,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2169
P6xSC_P53_E4_154,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2407
P6xSC_P53_E4_154,Ca21chrR_C_albicans_SC5314,1604219,1450462,153757,Ca21chrR_C_albicans_SC5314:1604219,Ca21chrR_C_albicans_SC5314:1450462,632
P6xSC_P53_E4_154,Ca21chrR_C_albicans_SC5314,1450462,88028,1450462,Ca21chrR_C_albicans_SC5314:1450462,Ca21chrR_C_albicans_SC5314:88028,2112
P6xSC_P54_E5_122,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2090
P6xSC_P54_E5_122,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,243
P6xSC_P54_E5_122,Ca21chr2_C_albicans_SC5314,1368504,1347002,21502,Ca21chr2_C_albicans_SC5314:1368504,Ca21chr2_C_albicans_SC5314:1347002,1596
P6xSC_P54_E5_122,Ca21chr2_C_albicans_SC5314,1347002,38597,1347002,Ca21chr2_C_albicans_SC5314:1347002,Ca21chr2_C_albicans_SC5314:38597,2090
P6xSC_P54_E5_122,Ca21chr4_C_albicans_SC5314,330385,223923,106462,Ca21chr4_C_albicans_SC5314:330385,Ca21chr4_C_albicans_SC5314:223923,2076
P6xSC_P54_E5_122,Ca21chr4_C_albicans_SC5314,223923,220402,223923,Ca21chr4_C_albicans_SC5314:223923,Ca21chr4_C_albicans_SC5314:220402,2077
P6xSC_P54_E5_122,Ca21chr7_C_albicans_SC5314,398866,34797,398866,Ca21chr7_C_albicans_SC5314:398866,Ca21chr7_C_albicans_SC5314:34797,2039
P6xSC_P55_E6_136,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1596
P6xSC_P55_E6_136,Ca21chr1_C_albicans_SC5314,1768491,2200247,431756,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2200247,2145
P6xSC_P55_E6_136,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2169
P6xSC_P55_E6_136,Ca21chr1_C_albicans_SC5314,2210455,2356969,146514,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:2356969,2466
P6xSC_P55_E6_136,Ca21chr1_C_albicans_SC5314,2356969,2387679,30710,Ca21chr1_C_albicans_SC5314:2356969,Ca21chr1_C_albicans_SC5314:2387679,2467
P6xSC_P55_E6_136,Ca21chr1_C_albicans_SC5314,2387679,3177404,802321,Ca21chr1_C_albicans_SC5314:2387679,Ca21chr1_C_albicans_SC5314:3177404,398
P6xSC_P55_E6_136,Ca21chr4_C_albicans_SC5314,1005224,1591307,8693,Ca21chr4_C_albicans_SC5314:1005224,Ca21chr4_C_albicans_SC5314:1591307,2092
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,936425,904727,31698,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:904727,432
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,904727,643004,261723,Ca21chr6_C_albicans_SC5314:904727,Ca21chr6_C_albicans_SC5314:643004,2025
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,643004,608422,34582,Ca21chr6_C_albicans_SC5314:643004,Ca21chr6_C_albicans_SC5314:608422,2028
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,608422,602948,5474,Ca21chr6_C_albicans_SC5314:608422,Ca21chr6_C_albicans_SC5314:602948,2039
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,602948,587007,15941,Ca21chr6_C_albicans_SC5314:602948,Ca21chr6_C_albicans_SC5314:587007,2074
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,587007,514584,72423,Ca21chr6_C_albicans_SC5314:587007,Ca21chr6_C_albicans_SC5314:514584,2082
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2090
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,462156,217785,244371,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:217785,2307
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2308
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,204486,183165,21321,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:183165,2421
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,183165,172638,10527,Ca21chr6_C_albicans_SC5314:183165,Ca21chr6_C_albicans_SC5314:172638,2445
P6xSC_P55_E6_136,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2532
P6xSC_P56_E7_192,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2112
P6xSC_P56_E7_192,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,355
P6xSC_P56_E7_192,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2092
P6xSC_P56_E7_192,Ca21chr3_C_albicans_SC5314,161198,12891,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:12891,2367
P6xSC_P56_E7_192,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2407
P6xSC_P56_E7_192,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2540
P6xSC_P57_E8_122,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2112
P6xSC_P57_E8_122,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,372
P6xSC_P57_E8_122,Ca21chr6_C_albicans_SC5314,514584,462156,52428,Ca21chr6_C_albicans_SC5314:514584,Ca21chr6_C_albicans_SC5314:462156,2082
P6xSC_P57_E8_122,Ca21chr6_C_albicans_SC5314,462156,182053,280103,Ca21chr6_C_albicans_SC5314:462156,Ca21chr6_C_albicans_SC5314:182053,2421
P6xSC_P57_E8_122,Ca21chr6_C_albicans_SC5314,182053,172638,9415,Ca21chr6_C_albicans_SC5314:182053,Ca21chr6_C_albicans_SC5314:172638,2425
P6xSC_P57_E8_122,Ca21chr6_C_albicans_SC5314,172638,16572,172638,Ca21chr6_C_albicans_SC5314:172638,Ca21chr6_C_albicans_SC5314:16572,2523
P6xSC_P57_E8_122,Ca21chrR_C_albicans_SC5314,1604219,1554086,50133,Ca21chrR_C_albicans_SC5314:1604219,Ca21chrR_C_albicans_SC5314:1554086,926
P6xSC_P57_E8_122,Ca21chrR_C_albicans_SC5314,1554086,88028,1554086,Ca21chrR_C_albicans_SC5314:1554086,Ca21chrR_C_albicans_SC5314:88028,2391
P6xSC_P58_E9_136,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,208
P6xSC_P58_E9_136,Ca21chr1_C_albicans_SC5314,343770,140213,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:140213,244
P6xSC_P58_E9_136,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1992
P6xSC_P58_E9_136,Ca21chr1_C_albicans_SC5314,1768491,2420629,652138,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2420629,2545
P6xSC_P58_E9_136,Ca21chr1_C_albicans_SC5314,2420629,2424695,4066,Ca21chr1_C_albicans_SC5314:2420629,Ca21chr1_C_albicans_SC5314:2424695,2587
P6xSC_P58_E9_136,Ca21chr1_C_albicans_SC5314,2424695,3177404,765305,Ca21chr1_C_albicans_SC5314:2424695,Ca21chr1_C_albicans_SC5314:3177404,449
P6xSC_P59_E10_150,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,46
P6xSC_P59_E10_150,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,54
P6xSC_P59_E10_150,Ca21chr3_C_albicans_SC5314,322720,289704,33016,Ca21chr3_C_albicans_SC5314:322720,Ca21chr3_C_albicans_SC5314:289704,2077
P6xSC_P59_E10_150,Ca21chr3_C_albicans_SC5314,289704,12891,289704,Ca21chr3_C_albicans_SC5314:289704,Ca21chr3_C_albicans_SC5314:12891,2391
P6xSC_P59_E10_150,Ca21chr6_C_albicans_SC5314,780168,762439,17729,Ca21chr6_C_albicans_SC5314:780168,Ca21chr6_C_albicans_SC5314:762439,1992
P6xSC_P59_E10_150,Ca21chr6_C_albicans_SC5314,762439,217785,544654,Ca21chr6_C_albicans_SC5314:762439,Ca21chr6_C_albicans_SC5314:217785,2407
P6xSC_P59_E10_150,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2421
P6xSC_P59_E10_150,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2604
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,367868,360421,7447,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:360421,49
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,360421,355539,4882,Ca21chr1_C_albicans_SC5314:360421,Ca21chr1_C_albicans_SC5314:355539,53
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,54
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,343770,140213,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:140213,242
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1992
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,1768491,2200247,431756,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:2200247,2191
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2241
P6xSC_P60_E11_140,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,455
P6xSC_P60_E11_140,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2467
P6xSC_P60_E11_140,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,15
P6xSC_P62_F1_204,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,190
P6xSC_P62_F1_204,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,209
P6xSC_P62_F1_204,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1996
P6xSC_P62_F1_204,Ca21chr1_C_albicans_SC5314,1768491,3177404,1421509,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:3177404,443
P6xSC_P62_F1_204,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2425
P6xSC_P62_F1_204,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2604
P6xSC_P63_F2_188,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1992
P6xSC_P63_F2_188,Ca21chr1_C_albicans_SC5314,1768491,3177404,1421509,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:3177404,15
P6xSC_P63_F2_188,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2077
P6xSC_P63_F2_188,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2307
P6xSC_P64_F3_172,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,2003
P6xSC_P64_F3_172,Ca21chr1_C_albicans_SC5314,1768491,3177404,1421509,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:3177404,410
P6xSC_P64_F3_172,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2090
P6xSC_P64_F3_172,Ca21chr3_C_albicans_SC5314,161198,12891,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:12891,2367
P6xSC_P64_F3_172,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2421
P6xSC_P64_F3_172,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2587
P6xSC_P65_F4_156,Ca21chr1_C_albicans_SC5314,421674,416508,5166,Ca21chr1_C_albicans_SC5314:421674,Ca21chr1_C_albicans_SC5314:416508,49
P6xSC_P65_F4_156,Ca21chr1_C_albicans_SC5314,416508,151196,416508,Ca21chr1_C_albicans_SC5314:416508,Ca21chr1_C_albicans_SC5314:151196,244
P6xSC_P65_F4_156,Ca21chr1_C_albicans_SC5314,2420629,2424695,4066,Ca21chr1_C_albicans_SC5314:2420629,Ca21chr1_C_albicans_SC5314:2424695,2614
P6xSC_P65_F4_156,Ca21chr1_C_albicans_SC5314,2424695,3177404,765305,Ca21chr1_C_albicans_SC5314:2424695,Ca21chr1_C_albicans_SC5314:3177404,455
P6xSC_P65_F4_156,Ca21chr4_C_albicans_SC5314,563801,550956,12845,Ca21chr4_C_albicans_SC5314:563801,Ca21chr4_C_albicans_SC5314:550956,2092
P6xSC_P65_F4_156,Ca21chr4_C_albicans_SC5314,550956,220402,550956,Ca21chr4_C_albicans_SC5314:550956,Ca21chr4_C_albicans_SC5314:220402,2425
P6xSC_P65_F4_156,Ca21chr6_C_albicans_SC5314,936425,936422,3,Ca21chr6_C_albicans_SC5314:936425,Ca21chr6_C_albicans_SC5314:936422,432
P6xSC_P65_F4_156,Ca21chr6_C_albicans_SC5314,936422,16572,936422,Ca21chr6_C_albicans_SC5314:936422,Ca21chr6_C_albicans_SC5314:16572,15
P6xSC_P66_F5_124,Ca21chr1_C_albicans_SC5314,367868,343770,24098,Ca21chr1_C_albicans_SC5314:367868,Ca21chr1_C_albicans_SC5314:343770,2241
P6xSC_P66_F5_124,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,2308
P6xSC_P66_F5_124,Ca21chr1_C_albicans_SC5314,2200247,2229178,28931,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2229178,2076
P6xSC_P66_F5_124,Ca21chr1_C_albicans_SC5314,2229178,3177404,960822,Ca21chr1_C_albicans_SC5314:2229178,Ca21chr1_C_albicans_SC5314:3177404,15
P6xSC_P66_F5_124,Ca21chr2_C_albicans_SC5314,1370979,1255116,115863,Ca21chr2_C_albicans_SC5314:1370979,Ca21chr2_C_albicans_SC5314:1255116,926
P6xSC_P66_F5_124,Ca21chr2_C_albicans_SC5314,1255116,240446,1014670,Ca21chr2_C_albicans_SC5314:1255116,Ca21chr2_C_albicans_SC5314:240446,2012
P6xSC_P66_F5_124,Ca21chr2_C_albicans_SC5314,240446,38597,201849,Ca21chr2_C_albicans_SC5314:240446,Ca21chr2_C_albicans_SC5314:38597,2025
P6xSC_P66_F5_124,Ca21chr2_C_albicans_SC5314,240446,38597,38597,Ca21chr2_C_albicans_SC5314:240446,Ca21chr2_C_albicans_SC5314:38597,2025
P6xSC_P66_F5_124,Ca21chr3_C_albicans_SC5314,209395,161198,48197,Ca21chr3_C_albicans_SC5314:209395,Ca21chr3_C_albicans_SC5314:161198,2069
P6xSC_P66_F5_124,Ca21chr3_C_albicans_SC5314,161198,12891,161198,Ca21chr3_C_albicans_SC5314:161198,Ca21chr3_C_albicans_SC5314:12891,2112
P6xSC_P66_F5_124,Ca21chr5_C_albicans_SC5314,559933,1118424,630067,Ca21chr5_C_albicans_SC5314:559933,Ca21chr5_C_albicans_SC5314:1118424,2308
P6xSC_P67_F6_138,Ca21chr6_C_albicans_SC5314,891058,217785,673273,Ca21chr6_C_albicans_SC5314:891058,Ca21chr6_C_albicans_SC5314:217785,2092
P6xSC_P67_F6_138,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2112
P6xSC_P67_F6_138,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2391
P6xSC_P68_F7_208,Ca21chr1_C_albicans_SC5314,421674,410639,11035,Ca21chr1_C_albicans_SC5314:421674,Ca21chr1_C_albicans_SC5314:410639,2532
P6xSC_P68_F7_208,Ca21chr1_C_albicans_SC5314,410639,151196,410639,Ca21chr1_C_albicans_SC5314:410639,Ca21chr1_C_albicans_SC5314:151196,2618
P6xSC_P68_F7_208,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,1996
P6xSC_P68_F7_208,Ca21chr1_C_albicans_SC5314,1768491,3177404,1421509,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:3177404,372
P6xSC_P68_F7_208,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2367
P6xSC_P68_F7_208,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,2540
P6xSC_P69_F8_124,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,242
P6xSC_P69_F8_124,Ca21chr1_C_albicans_SC5314,343770,140213,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:140213,350
P6xSC_P69_F8_124,Ca21chr1_C_albicans_SC5314,2200247,2210455,10208,Ca21chr1_C_albicans_SC5314:2200247,Ca21chr1_C_albicans_SC5314:2210455,2391
P6xSC_P69_F8_124,Ca21chr1_C_albicans_SC5314,2210455,3177404,979545,Ca21chr1_C_albicans_SC5314:2210455,Ca21chr1_C_albicans_SC5314:3177404,522
P6xSC_P69_F8_124,Ca21chr2_C_albicans_SC5314,897252,884356,12896,Ca21chr2_C_albicans_SC5314:897252,Ca21chr2_C_albicans_SC5314:884356,2308
P6xSC_P69_F8_124,Ca21chr2_C_albicans_SC5314,884356,712505,171851,Ca21chr2_C_albicans_SC5314:884356,Ca21chr2_C_albicans_SC5314:712505,2407
P6xSC_P69_F8_124,Ca21chr2_C_albicans_SC5314,712505,619998,92507,Ca21chr2_C_albicans_SC5314:712505,Ca21chr2_C_albicans_SC5314:619998,2421
P6xSC_P69_F8_124,Ca21chr2_C_albicans_SC5314,619998,8421,619998,Ca21chr2_C_albicans_SC5314:619998,Ca21chr2_C_albicans_SC5314:8421,2587
P6xSC_P69_F8_124,Ca21chr6_C_albicans_SC5314,217785,204486,13299,Ca21chr6_C_albicans_SC5314:217785,Ca21chr6_C_albicans_SC5314:204486,2467
P6xSC_P69_F8_124,Ca21chr6_C_albicans_SC5314,204486,16572,204486,Ca21chr6_C_albicans_SC5314:204486,Ca21chr6_C_albicans_SC5314:16572,9
P6xSC_P6_A5_114,Ca21chr1_C_albicans_SC5314,984801,975458,9343,Ca21chr1_C_albicans_SC5314:984801,Ca21chr1_C_albicans_SC5314:975458,2466
P6xSC_P6_A5_114,Ca21chr1_C_albicans_SC5314,975458,355539,619919,Ca21chr1_C_albicans_SC5314:975458,Ca21chr1_C_albicans_SC5314:355539,350
P6xSC_P6_A5_114,Ca21chr1_C_albicans_SC5314,355539,343770,11769,Ca21chr1_C_albicans_SC5314:355539,Ca21chr1_C_albicans_SC5314:343770,353
P6xSC_P6_A5_114,Ca21chr1_C_albicans_SC5314,343770,151196,343770,Ca21chr1_C_albicans_SC5314:343770,Ca21chr1_C_albicans_SC5314:151196,390
P6xSC_P6_A5_114,Ca21chr1_C_albicans_SC5314,1679932,1768491,88559,Ca21chr1_C_albicans_SC5314:1679932,Ca21chr1_C_albicans_SC5314:1768491,2007
P6xSC_P6_A5_114,Ca21chr1_C_albicans_SC5314,1768491,3177404,1421509,Ca21chr1_C_albicans_SC5314:1768491,Ca21chr1_C_albicans_SC5314:3177404,559
