strain,chr,start.pos,length,prop.o.arm,arm
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2520891,2562759,0.5884,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2562759,2616235,0.6141,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2616235,2617254,0.647,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2617254,2910094,0.6476,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2910094,2948296,0.8278,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2948296,3073510,0.8513,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,3073510,3091437,0.9283,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,3091437,3177404,0.9394,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,585343,581101,0.2918,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,581101,511770,0.2969,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,511770,493669,0.3808,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,493669,257788,0.4027,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,257788,245030,0.6881,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,245030,62829,0.7035,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1327538,1444346,0.5155,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1444346,1460823,0.6353,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1460823,1489005,0.6522,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1489005,1785101,0.6811,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1489005,1785101,0.6811,right
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,808231,697216,0.1785,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,697216,532993,0.2913,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,532993,496922,0.4582,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,496922,463689,0.4949,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,463689,462899,0.5287,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,462899,462896,0.5295,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,462896,312503,0.5295,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,312503,263100,0.6823,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,263100,80198,0.7326,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,80198,69486,0.9185,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,69486,10035,0.9294,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,224765,143521,0.4757,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,1082430,1029628,0.3806,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,1029628,230417,0.4109,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,230417,203452,0.8682,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,203452,50691,0.8836,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1203812,1187227,0.2313,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1187227,1167395,0.2419,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1167395,1096953,0.2545,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1096953,975458,0.2995,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,975458,958289,0.3771,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,958289,890051,0.3881,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,890051,842973,0.4316,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,842973,555770,0.4617,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,555770,542729,0.6451,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,542729,530998,0.6534,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,530998,526802,0.6609,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,526802,462679,0.6636,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,462679,462676,0.7045,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,462676,341590,0.7045,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,341590,250409,0.7819,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,250409,97744,0.8401,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,97744,87688,0.9376,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,87688,73201,0.944,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,73201,36877,0.9533,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,36877,26100,0.9765,left
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1615837,1821202,0.0316,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1821202,1910556,0.1579,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1910556,1912544,0.2129,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1912544,1939330,0.2141,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,1939330,2120845,0.2306,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2120845,2140632,0.3423,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2140632,2173087,0.3544,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2173087,2206987,0.3744,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2206987,2220637,0.3953,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2220637,2230627,0.4037,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2230627,2279605,0.4098,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2279605,2309057,0.4399,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2309057,2520891,0.458,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2520891,2562759,0.5884,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2562759,2616235,0.6141,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2616235,2617254,0.647,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2617254,2910094,0.6476,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2910094,2948296,0.8278,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,2948296,3073510,0.8513,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,3073510,3091437,0.9283,right
Mixed_Plate_S468_188,Ca21chr1_C_albicans_SC5314,3091437,3177404,0.9394,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,585343,581101,0.2918,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,581101,511770,0.2969,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,511770,493669,0.3808,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,493669,257788,0.4027,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,257788,245030,0.6881,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,245030,62829,0.7035,left
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1327538,1444346,0.5155,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1444346,1460823,0.6353,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1460823,1489005,0.6522,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1489005,1785101,0.6811,right
Mixed_Plate_S468_188,Ca21chr3_C_albicans_SC5314,1489005,1785101,0.6811,right
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,808231,697216,0.1785,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,697216,532993,0.2913,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,532993,496922,0.4582,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,496922,463689,0.4949,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,463689,462899,0.5287,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,462899,462896,0.5295,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,462896,312503,0.5295,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,312503,263100,0.6823,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,263100,80198,0.7326,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,80198,69486,0.9185,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,69486,10035,0.9294,left
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S468_188,Ca21chr6_C_albicans_SC5314,997235,997576,0.3186,right
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,224765,143521,0.4757,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S468_188,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,1082430,1029628,0.3806,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,1029628,230417,0.4109,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,230417,203452,0.8682,left
Mixed_Plate_S468_188,Ca21chrR_C_albicans_SC5314,203452,50691,0.8836,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1850976,1839720,0.0411,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1839720,1725320,0.0469,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1725320,1715470,0.1062,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1715470,1560751,0.1113,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1560751,1536883,0.1914,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1536883,1518837,0.2038,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1518837,1468304,0.2131,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1468304,1347002,0.2393,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1347002,1343024,0.3021,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1343024,1330190,0.3042,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1330190,1316891,0.3109,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1316891,883137,0.3177,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,883137,883134,0.5425,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,883134,872758,0.5425,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,872758,811796,0.5478,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,811796,8421,0.5794,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2042921,2066227,0.379,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2066227,2088389,0.4564,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2088389,2095790,0.5299,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2095790,2096670,0.5545,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2096670,2225880,0.5574,right
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,585343,581101,0.2918,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,581101,511770,0.2969,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,511770,501530,0.3808,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,501530,257788,0.3932,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,257788,245030,0.6881,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,245030,129411,0.7035,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,129411,96280,0.8434,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,96280,57276,0.8835,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,96280,57276,0.8835,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,1460823,1489005,0.6522,right
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,1489005,1784358,0.6811,right
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,626990,528978,0.3706,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,528978,521015,0.469,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,521015,484379,0.477,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,484379,365912,0.5138,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,365912,363542,0.6327,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,363542,359579,0.6351,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,359579,330385,0.6391,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,330385,322133,0.6684,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,322133,223530,0.6766,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,223530,220402,0.7756,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,220402,167876,0.7788,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,167876,140589,0.8315,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,140589,118027,0.8589,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,118027,79172,0.8815,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,79172,35824,0.9205,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,79172,35824,0.9205,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,1194165,1247243,0.3299,right
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,1247243,1588018,0.4175,right
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,1247243,1588018,0.4175,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,327867,326787,0.305,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,326787,258847,0.3073,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,258847,254183,0.4513,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,254183,6413,0.4612,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,538142,559933,0.0944,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,559933,715045,0.1246,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,715045,715048,0.3401,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,715048,787628,0.3401,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,787628,802960,0.441,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,802960,942171,0.4623,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,942171,971716,0.6557,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,971716,1036717,0.6967,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1036717,1039873,0.787,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1039873,1046449,0.7914,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1046449,1053585,0.8006,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1053585,1095790,0.8105,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1095790,1118424,0.8691,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1095790,1118424,0.8691,right
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,255788,189899,0.4034,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,189899,151748,0.557,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,151748,143521,0.646,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1850976,1839720,0.0411,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1839720,1725320,0.0469,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1725320,1715470,0.1062,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1715470,1560751,0.1113,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1560751,1536883,0.1914,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1536883,1518837,0.2038,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1518837,1468304,0.2131,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1468304,1347002,0.2393,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1347002,1343024,0.3021,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1343024,1330190,0.3042,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1330190,1316891,0.3109,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,1316891,883137,0.3177,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,883137,883134,0.5425,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,883134,872758,0.5425,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,872758,811796,0.5478,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,811796,8421,0.5794,left
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2042921,2066227,0.379,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2066227,2088389,0.4564,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2088389,2095790,0.5299,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2095790,2096670,0.5545,right
Mixed_Plate_S470_190,Ca21chr2_C_albicans_SC5314,2096670,2225880,0.5574,right
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,585343,581101,0.2918,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,581101,511770,0.2969,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,511770,501530,0.3808,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,501530,257788,0.3932,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,257788,245030,0.6881,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,245030,129411,0.7035,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,129411,96280,0.8434,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,96280,57276,0.8835,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,96280,57276,0.8835,left
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,1460823,1489005,0.6522,right
Mixed_Plate_S470_190,Ca21chr3_C_albicans_SC5314,1489005,1784358,0.6811,right
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,626990,528978,0.3706,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,528978,521015,0.469,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,521015,484379,0.477,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,484379,365912,0.5138,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,365912,363542,0.6327,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,363542,359579,0.6351,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,359579,330385,0.6391,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,330385,322133,0.6684,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,322133,223530,0.6766,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,223530,220402,0.7756,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,220402,167876,0.7788,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,167876,140589,0.8315,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,140589,118027,0.8589,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,118027,79172,0.8815,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,79172,35824,0.9205,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,79172,35824,0.9205,left
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,1194165,1247243,0.3299,right
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,1247243,1588018,0.4175,right
Mixed_Plate_S470_190,Ca21chr4_C_albicans_SC5314,1247243,1588018,0.4175,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,327867,326787,0.305,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,326787,258847,0.3073,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,258847,254183,0.4513,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,254183,6413,0.4612,left
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,538142,559933,0.0944,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,559933,715045,0.1246,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,715045,715048,0.3401,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,715048,787628,0.3401,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,787628,802960,0.441,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,802960,942171,0.4623,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,942171,971716,0.6557,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,971716,1036717,0.6967,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1036717,1039873,0.787,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1039873,1046449,0.7914,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1046449,1053585,0.8006,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1053585,1095790,0.8105,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1095790,1118424,0.8691,right
Mixed_Plate_S470_190,Ca21chr5_C_albicans_SC5314,1095790,1118424,0.8691,right
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,255788,189899,0.4034,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,189899,151748,0.557,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,151748,143521,0.646,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S470_190,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,1397640,1349244,0.1075,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,1349244,87688,0.1384,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,87688,79447,0.944,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,79447,26100,0.9493,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,2776315,2910094,0.7455,right
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,2910094,3170533,0.8278,right
Mixed_Plate_S471_192,Ca21chr2_C_albicans_SC5314,2088389,2095790,0.5299,right
Mixed_Plate_S471_192,Ca21chr2_C_albicans_SC5314,2095790,2225880,0.5545,right
Mixed_Plate_S471_192,Ca21chr4_C_albicans_SC5314,779244,736077,0.2178,left
Mixed_Plate_S471_192,Ca21chr4_C_albicans_SC5314,736077,35824,0.2611,left
Mixed_Plate_S471_192,Ca21chr5_C_albicans_SC5314,337051,6413,0.2855,left
Mixed_Plate_S471_192,Ca21chr5_C_albicans_SC5314,529310,1118424,0.0821,right
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,261266,255788,0.3906,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,255788,243279,0.4034,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,243279,224765,0.4325,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,224765,189899,0.4757,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,189899,151748,0.557,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,151748,143521,0.646,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,143521,86767,0.6652,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S471_192,Ca21chr7_C_albicans_SC5314,86767,24965,0.7976,left
Mixed_Plate_S471_192,Ca21chrR_C_albicans_SC5314,1329634,1296701,0.2392,left
Mixed_Plate_S471_192,Ca21chrR_C_albicans_SC5314,1296701,1013982,0.258,left
Mixed_Plate_S471_192,Ca21chrR_C_albicans_SC5314,1013982,973239,0.4198,left
Mixed_Plate_S471_192,Ca21chrR_C_albicans_SC5314,973239,26469,0.4431,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,1397640,1349244,0.1075,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,1349244,87688,0.1384,left
Mixed_Plate_S471_192,Ca21chr1_C_albicans_SC5314,87688,79447,0.944,left
