Sample Name, Recombined Chromosome, Recombination Start Site (bp), Recombination End Site (bp), Recombination Event Length (bp), IGV start position, IGV end position, Marker Cat ID#
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2164242,2164972,730,Ca21chr1_C_albicans_SC5314:2164242,Ca21chr1_C_albicans_SC5314:2164972,2687
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2164972,2186160,21188,Ca21chr1_C_albicans_SC5314:2164972,Ca21chr1_C_albicans_SC5314:2186160,3131
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2186160,2187267,1107,Ca21chr1_C_albicans_SC5314:2186160,Ca21chr1_C_albicans_SC5314:2187267,3144
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2187267,2226169,38902,Ca21chr1_C_albicans_SC5314:2187267,Ca21chr1_C_albicans_SC5314:2226169,3473
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2226169,2226909,740,Ca21chr1_C_albicans_SC5314:2226169,Ca21chr1_C_albicans_SC5314:2226909,3476
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2226909,2233428,6519,Ca21chr1_C_albicans_SC5314:2226909,Ca21chr1_C_albicans_SC5314:2233428,3683
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2233428,2233812,384,Ca21chr1_C_albicans_SC5314:2233428,Ca21chr1_C_albicans_SC5314:2233812,3690
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2233812,2235068,1256,Ca21chr1_C_albicans_SC5314:2233812,Ca21chr1_C_albicans_SC5314:2235068,3711
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2235068,2235126,58,Ca21chr1_C_albicans_SC5314:2235068,Ca21chr1_C_albicans_SC5314:2235126,3722
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2235126,2323049,87923,Ca21chr1_C_albicans_SC5314:2235126,Ca21chr1_C_albicans_SC5314:2323049,4737
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2323049,2323216,167,Ca21chr1_C_albicans_SC5314:2323049,Ca21chr1_C_albicans_SC5314:2323216,4738
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2323216,2342632,19416,Ca21chr1_C_albicans_SC5314:2323216,Ca21chr1_C_albicans_SC5314:2342632,4852
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2342632,2343064,432,Ca21chr1_C_albicans_SC5314:2342632,Ca21chr1_C_albicans_SC5314:2343064,4853
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2343064,2347511,4447,Ca21chr1_C_albicans_SC5314:2343064,Ca21chr1_C_albicans_SC5314:2347511,4876
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2347511,2348808,1297,Ca21chr1_C_albicans_SC5314:2347511,Ca21chr1_C_albicans_SC5314:2348808,4877
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2348808,2349224,416,Ca21chr1_C_albicans_SC5314:2348808,Ca21chr1_C_albicans_SC5314:2349224,4878
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2349224,2349563,339,Ca21chr1_C_albicans_SC5314:2349224,Ca21chr1_C_albicans_SC5314:2349563,4882
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2349563,2352344,2781,Ca21chr1_C_albicans_SC5314:2349563,Ca21chr1_C_albicans_SC5314:2352344,4948
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2352344,2353849,1505,Ca21chr1_C_albicans_SC5314:2352344,Ca21chr1_C_albicans_SC5314:2353849,4964
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2353849,2357311,3462,Ca21chr1_C_albicans_SC5314:2353849,Ca21chr1_C_albicans_SC5314:2357311,4987
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2357311,2358778,1467,Ca21chr1_C_albicans_SC5314:2357311,Ca21chr1_C_albicans_SC5314:2358778,4988
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2358778,2416596,57818,Ca21chr1_C_albicans_SC5314:2358778,Ca21chr1_C_albicans_SC5314:2416596,5600
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2416596,2416742,146,Ca21chr1_C_albicans_SC5314:2416596,Ca21chr1_C_albicans_SC5314:2416742,5619
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2416742,2512102,95360,Ca21chr1_C_albicans_SC5314:2416742,Ca21chr1_C_albicans_SC5314:2512102,7086
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2512102,2512610,508,Ca21chr1_C_albicans_SC5314:2512102,Ca21chr1_C_albicans_SC5314:2512610,7090
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2512610,2513223,613,Ca21chr1_C_albicans_SC5314:2512610,Ca21chr1_C_albicans_SC5314:2513223,7111
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2513223,2513902,679,Ca21chr1_C_albicans_SC5314:2513223,Ca21chr1_C_albicans_SC5314:2513902,7112
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2513902,2516786,2884,Ca21chr1_C_albicans_SC5314:2513902,Ca21chr1_C_albicans_SC5314:2516786,7155
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2516786,2518393,1607,Ca21chr1_C_albicans_SC5314:2516786,Ca21chr1_C_albicans_SC5314:2518393,7209
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2518393,2524562,6169,Ca21chr1_C_albicans_SC5314:2518393,Ca21chr1_C_albicans_SC5314:2524562,7267
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2524562,2524709,147,Ca21chr1_C_albicans_SC5314:2524562,Ca21chr1_C_albicans_SC5314:2524709,7284
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2524709,2736283,211574,Ca21chr1_C_albicans_SC5314:2524709,Ca21chr1_C_albicans_SC5314:2736283,10020
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2736283,2738848,2565,Ca21chr1_C_albicans_SC5314:2736283,Ca21chr1_C_albicans_SC5314:2738848,10036
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2738848,2751593,12745,Ca21chr1_C_albicans_SC5314:2738848,Ca21chr1_C_albicans_SC5314:2751593,10068
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2751593,2753392,1799,Ca21chr1_C_albicans_SC5314:2751593,Ca21chr1_C_albicans_SC5314:2753392,10069
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2753392,2803454,50062,Ca21chr1_C_albicans_SC5314:2753392,Ca21chr1_C_albicans_SC5314:2803454,10203
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2803454,2803898,444,Ca21chr1_C_albicans_SC5314:2803454,Ca21chr1_C_albicans_SC5314:2803898,10228
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2803898,2919185,115287,Ca21chr1_C_albicans_SC5314:2803898,Ca21chr1_C_albicans_SC5314:2919185,10831
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2919185,2921345,2160,Ca21chr1_C_albicans_SC5314:2919185,Ca21chr1_C_albicans_SC5314:2921345,10837
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2921345,2963244,41899,Ca21chr1_C_albicans_SC5314:2921345,Ca21chr1_C_albicans_SC5314:2963244,11099
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2963244,2965229,1985,Ca21chr1_C_albicans_SC5314:2963244,Ca21chr1_C_albicans_SC5314:2965229,11103
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,2965229,3001711,36482,Ca21chr1_C_albicans_SC5314:2965229,Ca21chr1_C_albicans_SC5314:3001711,11367
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3001711,3001827,116,Ca21chr1_C_albicans_SC5314:3001711,Ca21chr1_C_albicans_SC5314:3001827,11403
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3001827,3015712,13885,Ca21chr1_C_albicans_SC5314:3001827,Ca21chr1_C_albicans_SC5314:3015712,11585
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3015712,3016175,463,Ca21chr1_C_albicans_SC5314:3015712,Ca21chr1_C_albicans_SC5314:3016175,11586
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3016175,3178972,162797,Ca21chr1_C_albicans_SC5314:3016175,Ca21chr1_C_albicans_SC5314:3178972,14636
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3178972,3179138,166,Ca21chr1_C_albicans_SC5314:3178972,Ca21chr1_C_albicans_SC5314:3179138,14647
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3179138,3179624,486,Ca21chr1_C_albicans_SC5314:3179138,Ca21chr1_C_albicans_SC5314:3179624,14652
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3179624,3179805,181,Ca21chr1_C_albicans_SC5314:3179624,Ca21chr1_C_albicans_SC5314:3179805,14678
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr1_C_albicans_SC5314,3179805,3185658,10195,Ca21chr1_C_albicans_SC5314:3179805,Ca21chr1_C_albicans_SC5314:3185658,14769
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1887501,1887442,59,Ca21chr2_C_albicans_SC5314:1887501,Ca21chr2_C_albicans_SC5314:1887442,435
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1887442,1825879,61563,Ca21chr2_C_albicans_SC5314:1887442,Ca21chr2_C_albicans_SC5314:1825879,756
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1825879,1823750,2129,Ca21chr2_C_albicans_SC5314:1825879,Ca21chr2_C_albicans_SC5314:1823750,757
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1823750,1790040,33710,Ca21chr2_C_albicans_SC5314:1823750,Ca21chr2_C_albicans_SC5314:1790040,1216
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1790040,1786994,3046,Ca21chr2_C_albicans_SC5314:1790040,Ca21chr2_C_albicans_SC5314:1786994,1246
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1786994,1782141,4853,Ca21chr2_C_albicans_SC5314:1786994,Ca21chr2_C_albicans_SC5314:1782141,1340
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1782141,1779835,2306,Ca21chr2_C_albicans_SC5314:1782141,Ca21chr2_C_albicans_SC5314:1779835,1341
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1779835,1724262,55573,Ca21chr2_C_albicans_SC5314:1779835,Ca21chr2_C_albicans_SC5314:1724262,1634
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1724262,1724173,89,Ca21chr2_C_albicans_SC5314:1724262,Ca21chr2_C_albicans_SC5314:1724173,1639
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1724173,1710215,13958,Ca21chr2_C_albicans_SC5314:1724173,Ca21chr2_C_albicans_SC5314:1710215,1815
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1710215,1709551,664,Ca21chr2_C_albicans_SC5314:1710215,Ca21chr2_C_albicans_SC5314:1709551,1818
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1709551,1664413,45138,Ca21chr2_C_albicans_SC5314:1709551,Ca21chr2_C_albicans_SC5314:1664413,1934
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1664413,1664381,32,Ca21chr2_C_albicans_SC5314:1664413,Ca21chr2_C_albicans_SC5314:1664381,1935
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1664381,1664347,34,Ca21chr2_C_albicans_SC5314:1664381,Ca21chr2_C_albicans_SC5314:1664347,1937
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1664347,1662120,2227,Ca21chr2_C_albicans_SC5314:1664347,Ca21chr2_C_albicans_SC5314:1662120,1941
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1662120,1431608,230512,Ca21chr2_C_albicans_SC5314:1662120,Ca21chr2_C_albicans_SC5314:1431608,2887
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1431608,1431162,446,Ca21chr2_C_albicans_SC5314:1431608,Ca21chr2_C_albicans_SC5314:1431162,2894
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1431162,1425446,5716,Ca21chr2_C_albicans_SC5314:1431162,Ca21chr2_C_albicans_SC5314:1425446,3065
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1425446,1425404,42,Ca21chr2_C_albicans_SC5314:1425446,Ca21chr2_C_albicans_SC5314:1425404,3144
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1425404,1408121,17283,Ca21chr2_C_albicans_SC5314:1425404,Ca21chr2_C_albicans_SC5314:1408121,3314
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1408121,1407805,316,Ca21chr2_C_albicans_SC5314:1408121,Ca21chr2_C_albicans_SC5314:1407805,3317
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1407805,1381468,26337,Ca21chr2_C_albicans_SC5314:1407805,Ca21chr2_C_albicans_SC5314:1381468,3479
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1381468,1381391,77,Ca21chr2_C_albicans_SC5314:1381468,Ca21chr2_C_albicans_SC5314:1381391,3489
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1381391,1379175,2216,Ca21chr2_C_albicans_SC5314:1381391,Ca21chr2_C_albicans_SC5314:1379175,3623
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1379175,1376136,3039,Ca21chr2_C_albicans_SC5314:1379175,Ca21chr2_C_albicans_SC5314:1376136,3625
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1376136,1369105,7031,Ca21chr2_C_albicans_SC5314:1376136,Ca21chr2_C_albicans_SC5314:1369105,3668
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1369105,1369012,93,Ca21chr2_C_albicans_SC5314:1369105,Ca21chr2_C_albicans_SC5314:1369012,3690
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1369012,1356279,12733,Ca21chr2_C_albicans_SC5314:1369012,Ca21chr2_C_albicans_SC5314:1356279,3722
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1356279,1350480,5799,Ca21chr2_C_albicans_SC5314:1356279,Ca21chr2_C_albicans_SC5314:1350480,3729
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1350480,1316863,33617,Ca21chr2_C_albicans_SC5314:1350480,Ca21chr2_C_albicans_SC5314:1316863,4160
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1316863,1316401,462,Ca21chr2_C_albicans_SC5314:1316863,Ca21chr2_C_albicans_SC5314:1316401,4169
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1316401,1305349,11052,Ca21chr2_C_albicans_SC5314:1316401,Ca21chr2_C_albicans_SC5314:1305349,4351
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1305349,1304305,1044,Ca21chr2_C_albicans_SC5314:1305349,Ca21chr2_C_albicans_SC5314:1304305,4439
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1304305,1282140,22165,Ca21chr2_C_albicans_SC5314:1304305,Ca21chr2_C_albicans_SC5314:1282140,4776
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1282140,1280589,1551,Ca21chr2_C_albicans_SC5314:1282140,Ca21chr2_C_albicans_SC5314:1280589,4777
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1280589,1238930,41659,Ca21chr2_C_albicans_SC5314:1280589,Ca21chr2_C_albicans_SC5314:1238930,5097
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1238930,1238655,275,Ca21chr2_C_albicans_SC5314:1238930,Ca21chr2_C_albicans_SC5314:1238655,5111
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1238655,1108088,130567,Ca21chr2_C_albicans_SC5314:1238655,Ca21chr2_C_albicans_SC5314:1108088,7283
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1108088,1107826,262,Ca21chr2_C_albicans_SC5314:1108088,Ca21chr2_C_albicans_SC5314:1107826,7284
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1107826,1024836,82990,Ca21chr2_C_albicans_SC5314:1107826,Ca21chr2_C_albicans_SC5314:1024836,8814
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1024836,1024679,157,Ca21chr2_C_albicans_SC5314:1024836,Ca21chr2_C_albicans_SC5314:1024679,8815
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1024679,1024179,500,Ca21chr2_C_albicans_SC5314:1024679,Ca21chr2_C_albicans_SC5314:1024179,8836
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1024179,1021799,2380,Ca21chr2_C_albicans_SC5314:1024179,Ca21chr2_C_albicans_SC5314:1021799,8837
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,1021799,991230,30569,Ca21chr2_C_albicans_SC5314:1021799,Ca21chr2_C_albicans_SC5314:991230,8972
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,991230,983337,7893,Ca21chr2_C_albicans_SC5314:991230,Ca21chr2_C_albicans_SC5314:983337,8987
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,983337,980682,2655,Ca21chr2_C_albicans_SC5314:983337,Ca21chr2_C_albicans_SC5314:980682,8989
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,980682,979220,1462,Ca21chr2_C_albicans_SC5314:980682,Ca21chr2_C_albicans_SC5314:979220,8999
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,979220,954942,24278,Ca21chr2_C_albicans_SC5314:979220,Ca21chr2_C_albicans_SC5314:954942,9161
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,954942,954754,188,Ca21chr2_C_albicans_SC5314:954942,Ca21chr2_C_albicans_SC5314:954754,9162
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,954754,951692,3062,Ca21chr2_C_albicans_SC5314:954754,Ca21chr2_C_albicans_SC5314:951692,9171
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,951692,949122,2570,Ca21chr2_C_albicans_SC5314:951692,Ca21chr2_C_albicans_SC5314:949122,9202
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,949122,934640,14482,Ca21chr2_C_albicans_SC5314:949122,Ca21chr2_C_albicans_SC5314:934640,9418
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,934640,934198,442,Ca21chr2_C_albicans_SC5314:934640,Ca21chr2_C_albicans_SC5314:934198,9419
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,934198,934041,157,Ca21chr2_C_albicans_SC5314:934198,Ca21chr2_C_albicans_SC5314:934041,9430
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,934041,933748,293,Ca21chr2_C_albicans_SC5314:934041,Ca21chr2_C_albicans_SC5314:933748,9437
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,933748,928523,5225,Ca21chr2_C_albicans_SC5314:933748,Ca21chr2_C_albicans_SC5314:928523,9445
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,928523,928426,97,Ca21chr2_C_albicans_SC5314:928523,Ca21chr2_C_albicans_SC5314:928426,9449
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,928426,908665,19761,Ca21chr2_C_albicans_SC5314:928426,Ca21chr2_C_albicans_SC5314:908665,10006
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,908665,907828,837,Ca21chr2_C_albicans_SC5314:908665,Ca21chr2_C_albicans_SC5314:907828,10007
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,907828,883501,24327,Ca21chr2_C_albicans_SC5314:907828,Ca21chr2_C_albicans_SC5314:883501,10188
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,883501,883016,485,Ca21chr2_C_albicans_SC5314:883501,Ca21chr2_C_albicans_SC5314:883016,10194
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,883016,517970,365046,Ca21chr2_C_albicans_SC5314:883016,Ca21chr2_C_albicans_SC5314:517970,11298
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,517970,517842,128,Ca21chr2_C_albicans_SC5314:517970,Ca21chr2_C_albicans_SC5314:517842,11299
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,517842,496612,21230,Ca21chr2_C_albicans_SC5314:517842,Ca21chr2_C_albicans_SC5314:496612,11404
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,496612,495727,885,Ca21chr2_C_albicans_SC5314:496612,Ca21chr2_C_albicans_SC5314:495727,11406
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,495727,466334,29393,Ca21chr2_C_albicans_SC5314:495727,Ca21chr2_C_albicans_SC5314:466334,11731
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,466334,466032,302,Ca21chr2_C_albicans_SC5314:466334,Ca21chr2_C_albicans_SC5314:466032,11732
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,466032,464344,1688,Ca21chr2_C_albicans_SC5314:466032,Ca21chr2_C_albicans_SC5314:464344,11826
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,464344,461602,2742,Ca21chr2_C_albicans_SC5314:464344,Ca21chr2_C_albicans_SC5314:461602,11832
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,461602,230255,231347,Ca21chr2_C_albicans_SC5314:461602,Ca21chr2_C_albicans_SC5314:230255,13765
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,230255,228802,1453,Ca21chr2_C_albicans_SC5314:230255,Ca21chr2_C_albicans_SC5314:228802,13766
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,228802,201007,27795,Ca21chr2_C_albicans_SC5314:228802,Ca21chr2_C_albicans_SC5314:201007,13929
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,201007,200747,260,Ca21chr2_C_albicans_SC5314:201007,Ca21chr2_C_albicans_SC5314:200747,13933
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,200747,167025,33722,Ca21chr2_C_albicans_SC5314:200747,Ca21chr2_C_albicans_SC5314:167025,14061
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,167025,162249,4776,Ca21chr2_C_albicans_SC5314:167025,Ca21chr2_C_albicans_SC5314:162249,14081
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,162249,6005,162249,Ca21chr2_C_albicans_SC5314:162249,Ca21chr2_C_albicans_SC5314:6005,15581
MAnderson017_967_R225-2_S121_R1_001_val_1.sort.GT,Ca21chr2_C_albicans_SC5314,2012130,2012357,227,Ca21chr2_C_albicans_SC5314:2012130,Ca21chr2_C_albicans_SC5314:2012357,439
