chr,chr.pos,univ.pos,a,b,h,s,missing,recoms,recom.by.col,recom.by.mkr
Ca21chr5_C_albicans_SC5314,140000,9000000,3,9,3,0,0,1,0.5,0.0667
Ca21chr5_C_albicans_SC5314,150000,9010000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,160000,9020000,4,7,2,0,0,1,0.3333,0.0769
Ca21chr5_C_albicans_SC5314,170000,9030000,11,28,10,0,0,4,-1.0,0.0816
Ca21chr5_C_albicans_SC5314,180000,9040000,9,27,9,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,190000,9050000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,200000,9060000,5,15,5,0,0,0,0,0.0
Ca21chr5_C_albicans_SC5314,210000,9070000,5,15,5,0,0,0,0,0.0
Ca21chr5_C_albicans_SC5314,220000,9080000,7,17,5,0,0,2,0,0.069
Ca21chr5_C_albicans_SC5314,230000,9090000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,240000,9100000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,250000,9110000,7,21,7,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,260000,9120000,5,15,5,0,0,0,0,0.0
Ca21chr5_C_albicans_SC5314,270000,9130000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,280000,9140000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,290000,9150000,5,7,2,0,0,4,1.3333,0.2857
Ca21chr5_C_albicans_SC5314,300000,9160000,7,21,7,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,310000,9170000,12,36,12,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,320000,9180000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,330000,9190000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,340000,9200000,3,9,3,0,0,1,0.5,0.0667
Ca21chr5_C_albicans_SC5314,350000,9210000,8,21,6,0,0,1,-0.5,0.0286
Ca21chr5_C_albicans_SC5314,360000,9220000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,370000,9230000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,380000,9240000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,390000,9250000,4,12,4,0,0,1,1.0,0.05
Ca21chr5_C_albicans_SC5314,400000,9260000,1,12,5,0,0,3,1.5,0.1667
Ca21chr5_C_albicans_SC5314,410000,9270000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,420000,9280000,1,3,1,0,0,4,1.0,0.8
Ca21chr5_C_albicans_SC5314,430000,9290000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,440000,9300000,3,3,4,0,0,5,1.6667,0.5
Ca21chr5_C_albicans_SC5314,450000,9310000,2,3,0,0,0,1,0.25,0.2
Ca21chr5_C_albicans_SC5314,460000,9320000,3,9,3,0,0,4,2.0,0.2667
Ca21chr5_C_albicans_SC5314,470000,9330000,2,0,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,480000,9340000,5,15,5,0,0,0,0,0.0
Ca21chr5_C_albicans_SC5314,490000,9350000,4,0,6,0,0,4,1.3333,0.4
Ca21chr5_C_albicans_SC5314,500000,9360000,1,3,1,0,0,4,1.0,0.8
Ca21chr5_C_albicans_SC5314,510000,9370000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,520000,9380000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,530000,9390000,5,15,5,0,0,0,0,0.0
Ca21chr5_C_albicans_SC5314,540000,9400000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,550000,9410000,4,9,2,0,0,2,1.0,0.1333
Ca21chr5_C_albicans_SC5314,560000,9420000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,570000,9430000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,580000,9440000,11,18,3,0,0,10,-10.0,0.3125
Ca21chr5_C_albicans_SC5314,590000,9450000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,600000,9460000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,610000,9470000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,620000,9480000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,630000,9490000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,640000,9500000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,650000,9510000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,660000,9520000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,670000,9530000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,680000,9540000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,690000,9550000,6,12,4,0,0,1,1.0,0.0455
Ca21chr5_C_albicans_SC5314,700000,9560000,1,3,1,0,0,1,0.25,0.2
Ca21chr5_C_albicans_SC5314,710000,9570000,3,3,4,0,0,4,1.3333,0.4
Ca21chr5_C_albicans_SC5314,720000,9580000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,730000,9590000,7,21,7,0,0,4,-2.0,0.1143
Ca21chr5_C_albicans_SC5314,740000,9600000,4,6,5,0,0,4,2.0,0.2667
Ca21chr5_C_albicans_SC5314,750000,9610000,3,9,3,0,0,4,2.0,0.2667
Ca21chr5_C_albicans_SC5314,760000,9620000,8,24,8,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,770000,9630000,9,27,9,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,780000,9640000,12,33,10,0,0,2,-0.3333,0.0364
Ca21chr5_C_albicans_SC5314,790000,9650000,10,30,10,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,800000,9660000,9,27,9,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,810000,9670000,7,21,7,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,820000,9680000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,830000,9690000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,840000,9700000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,850000,9710000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,860000,9720000,5,12,3,0,0,2,2.0,0.1
Ca21chr5_C_albicans_SC5314,870000,9730000,3,1,0,0,0,2,0.4,0.5
Ca21chr5_C_albicans_SC5314,880000,9740000,2,9,2,0,0,2,0.6667,0.1538
Ca21chr5_C_albicans_SC5314,890000,9750000,4,10,3,0,0,2,1.0,0.1176
Ca21chr5_C_albicans_SC5314,900000,9760000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,910000,9770000,10,30,10,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,920000,9780000,4,10,1,0,0,1,0.5,0.0667
Ca21chr5_C_albicans_SC5314,930000,9790000,1,3,1,0,0,1,0.25,0.2
Ca21chr5_C_albicans_SC5314,940000,9800000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,950000,9810000,6,18,6,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,960000,9820000,1,0,4,0,0,3,0.75,0.6
Ca21chr5_C_albicans_SC5314,970000,9830000,5,15,5,0,0,3,0,0.12
Ca21chr5_C_albicans_SC5314,980000,9840000,10,30,10,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,990000,9850000,9,27,9,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,1000000,9860000,4,11,3,0,0,2,1.0,0.1111
Ca21chr5_C_albicans_SC5314,1010000,9870000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,1020000,9880000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,1030000,9890000,7,21,7,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,1040000,9900000,7,21,7,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,1050000,9910000,7,21,7,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,1060000,9920000,8,24,8,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,1070000,9930000,7,18,10,0,0,6,-3.0,0.1714
Ca21chr5_C_albicans_SC5314,1080000,9940000,4,10,6,0,0,2,2.0,0.1
Ca21chr5_C_albicans_SC5314,1090000,9950000,5,9,3,0,0,3,1.5,0.1765
Ca21chr5_C_albicans_SC5314,1100000,9960000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,1110000,9970000,1,3,1,0,0,1,0.25,0.2
Ca21chr5_C_albicans_SC5314,1120000,9980000,2,6,2,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,1130000,9990000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,1140000,10000000,4,12,4,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,1150000,10010000,14,42,14,0,0,0,-0.0,0.0
Ca21chr5_C_albicans_SC5314,1160000,10020000,3,9,3,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,1170000,10030000,0,0,0,0,0,0,0.0,0
Ca21chr5_C_albicans_SC5314,1180000,10040000,1,3,1,0,0,0,0.0,0.0
Ca21chr5_C_albicans_SC5314,1190000,10050000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,0,10060000,6,0,1,0,0,1,0.25,0.1429
Ca21chr6_C_albicans_SC5314,10000,10070000,5,2,36,0,0,18,-6.0,0.4186
Ca21chr6_C_albicans_SC5314,20000,10080000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,30000,10090000,0,0,15,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,40000,10100000,8,0,26,0,0,8,-8.0,0.2353
Ca21chr6_C_albicans_SC5314,50000,10110000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,60000,10120000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,70000,10130000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,80000,10140000,0,0,15,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,90000,10150000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,100000,10160000,3,0,20,0,0,6,6.0,0.2609
Ca21chr6_C_albicans_SC5314,110000,10170000,0,0,20,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,120000,10180000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,130000,10190000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,140000,10200000,1,1,33,0,0,4,-2.0,0.1143
Ca21chr6_C_albicans_SC5314,150000,10210000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,160000,10220000,1,0,54,0,0,6,-1.0,0.1091
Ca21chr6_C_albicans_SC5314,170000,10230000,8,0,1,0,0,6,1.5,0.6667
Ca21chr6_C_albicans_SC5314,180000,10240000,0,0,15,0,0,4,2.0,0.2667
Ca21chr6_C_albicans_SC5314,190000,10250000,0,4,1,0,0,4,1.0,0.8
Ca21chr6_C_albicans_SC5314,200000,10260000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,210000,10270000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,220000,10280000,0,0,15,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,230000,10290000,0,0,10,0,0,1,0.3333,0.1
Ca21chr6_C_albicans_SC5314,240000,10300000,6,0,20,0,0,1,0,0.0385
Ca21chr6_C_albicans_SC5314,250000,10310000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,260000,10320000,0,0,20,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,270000,10330000,1,0,9,0,0,2,0.6667,0.2
Ca21chr6_C_albicans_SC5314,280000,10340000,0,0,20,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,290000,10350000,0,0,35,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,300000,10360000,0,0,25,0,0,0,0,0.0
Ca21chr6_C_albicans_SC5314,310000,10370000,6,0,38,0,0,10,-3.3333,0.2273
Ca21chr6_C_albicans_SC5314,320000,10380000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,330000,10390000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,340000,10400000,0,0,15,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,350000,10410000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,360000,10420000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,370000,10430000,1,0,34,0,0,2,-1.0,0.0571
Ca21chr6_C_albicans_SC5314,380000,10440000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,390000,10450000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,400000,10460000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,410000,10470000,0,0,15,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,420000,10480000,4,0,26,0,0,8,-8.0,0.2667
Ca21chr6_C_albicans_SC5314,430000,10490000,0,0,15,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,440000,10500000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,450000,10510000,0,0,15,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,460000,10520000,0,0,20,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,470000,10530000,0,0,10,0,0,3,1.0,0.3
Ca21chr6_C_albicans_SC5314,480000,10540000,11,0,10,0,0,11,11.0,0.5238
Ca21chr6_C_albicans_SC5314,490000,10550000,0,0,20,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,500000,10560000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,510000,10570000,4,0,11,0,0,8,4.0,0.5333
Ca21chr6_C_albicans_SC5314,520000,10580000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,530000,10590000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,540000,10600000,0,0,5,0,0,4,1.0,0.8
Ca21chr6_C_albicans_SC5314,550000,10610000,2,2,0,0,0,4,0.8,1.0
Ca21chr6_C_albicans_SC5314,560000,10620000,0,0,60,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,570000,10630000,2,0,55,0,0,4,-0.6667,0.0702
Ca21chr6_C_albicans_SC5314,580000,10640000,0,0,35,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,590000,10650000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,600000,10660000,0,0,15,0,0,2,1.0,0.1333
Ca21chr6_C_albicans_SC5314,610000,10670000,0,2,5,0,0,2,0.5,0.2857
Ca21chr6_C_albicans_SC5314,620000,10680000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,630000,10690000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,640000,10700000,0,0,65,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,650000,10710000,0,0,30,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,660000,10720000,0,0,40,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,670000,10730000,0,0,95,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,680000,10740000,0,0,50,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,690000,10750000,0,0,45,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,700000,10760000,4,0,16,0,0,8,8.0,0.4
Ca21chr6_C_albicans_SC5314,710000,10770000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,720000,10780000,0,0,40,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,730000,10790000,7,0,11,0,0,6,3.0,0.3333
Ca21chr6_C_albicans_SC5314,740000,10800000,8,0,2,0,0,4,1.3333,0.4
Ca21chr6_C_albicans_SC5314,750000,10810000,0,0,5,0,0,4,1.0,0.8
Ca21chr6_C_albicans_SC5314,760000,10820000,4,0,1,0,0,4,1.0,0.8
Ca21chr6_C_albicans_SC5314,770000,10830000,4,1,20,0,0,6,0,0.24
Ca21chr6_C_albicans_SC5314,780000,10840000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,790000,10850000,2,2,5,0,0,4,1.0,0.4444
Ca21chr6_C_albicans_SC5314,800000,10860000,0,0,35,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,810000,10870000,0,0,15,0,0,1,0.5,0.0667
Ca21chr6_C_albicans_SC5314,820000,10880000,5,0,19,0,0,7,7.0,0.2917
Ca21chr6_C_albicans_SC5314,830000,10890000,0,0,30,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,840000,10900000,0,0,30,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,850000,10910000,0,0,50,0,0,0,-0.0,0.0
Ca21chr6_C_albicans_SC5314,860000,10920000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,870000,10930000,0,0,10,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,880000,10940000,0,0,10,0,0,1,0.3333,0.1
Ca21chr6_C_albicans_SC5314,890000,10950000,1,0,44,0,0,1,-0.25,0.0222
Ca21chr6_C_albicans_SC5314,900000,10960000,8,0,17,0,0,4,0,0.16
Ca21chr6_C_albicans_SC5314,910000,10970000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,920000,10980000,4,0,0,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,930000,10990000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,940000,11000000,12,0,3,0,0,4,2.0,0.2667
Ca21chr6_C_albicans_SC5314,950000,11010000,6,0,11,0,0,8,4.0,0.4706
Ca21chr6_C_albicans_SC5314,960000,11020000,0,0,5,0,0,1,0.25,0.2
Ca21chr6_C_albicans_SC5314,970000,11030000,1,0,4,0,0,1,0.25,0.2
Ca21chr6_C_albicans_SC5314,980000,11040000,0,0,5,0,0,0,0.0,0.0
Ca21chr6_C_albicans_SC5314,990000,11050000,2,3,24,0,0,6,0,0.2069
Ca21chr6_C_albicans_SC5314,1000000,11060000,0,0,0,0,0,0,0.0,0
Ca21chr6_C_albicans_SC5314,1010000,11070000,0,0,45,0,0,4,-1.0,0.0889
Ca21chr6_C_albicans_SC5314,1020000,11080000,5,0,29,0,0,4,-4.0,0.1176
Ca21chr6_C_albicans_SC5314,1030000,11090000,0,0,0,0,0,0,0.0,0
Ca21chr7_C_albicans_SC5314,0,11100000,0,0,50,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,10000,11110000,0,0,30,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,20000,11120000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,30000,11130000,0,0,40,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,40000,11140000,0,0,45,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,50000,11150000,0,0,45,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,60000,11160000,0,0,50,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,70000,11170000,2,0,58,0,0,4,-0.5714,0.0667
Ca21chr7_C_albicans_SC5314,80000,11180000,1,0,64,0,0,2,-0.25,0.0308
Ca21chr7_C_albicans_SC5314,90000,11190000,0,0,30,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,100000,11200000,0,0,5,0,0,3,0.75,0.6
Ca21chr7_C_albicans_SC5314,110000,11210000,14,0,65,0,0,14,-1.4,0.1772
Ca21chr7_C_albicans_SC5314,120000,11220000,10,0,30,0,0,5,-1.6667,0.125
Ca21chr7_C_albicans_SC5314,130000,11230000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,140000,11240000,2,0,52,0,0,4,-0.8,0.0741
Ca21chr7_C_albicans_SC5314,150000,11250000,0,0,30,0,0,5,-5.0,0.1667
Ca21chr7_C_albicans_SC5314,160000,11260000,5,0,40,0,0,5,-1.25,0.1111
Ca21chr7_C_albicans_SC5314,170000,11270000,12,0,37,0,0,14,-3.5,0.2857
Ca21chr7_C_albicans_SC5314,180000,11280000,0,0,55,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,190000,11290000,0,0,30,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,200000,11300000,0,0,60,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,210000,11310000,0,0,15,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,220000,11320000,0,0,20,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,230000,11330000,0,0,0,0,0,0,0.0,0
Ca21chr7_C_albicans_SC5314,240000,11340000,0,0,15,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,250000,11350000,0,0,40,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,260000,11360000,0,0,50,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,270000,11370000,0,0,65,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,280000,11380000,4,0,45,0,0,8,-2.0,0.1633
Ca21chr7_C_albicans_SC5314,290000,11390000,4,0,26,0,0,4,-4.0,0.1333
Ca21chr7_C_albicans_SC5314,300000,11400000,0,0,10,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,310000,11410000,4,0,26,0,0,6,-6.0,0.2
Ca21chr7_C_albicans_SC5314,320000,11420000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,330000,11430000,0,0,15,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,340000,11440000,0,0,35,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,350000,11450000,0,0,20,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,360000,11460000,0,0,95,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,370000,11470000,0,0,20,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,380000,11480000,0,0,35,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,390000,11490000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,400000,11500000,0,0,40,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,410000,11510000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,420000,11520000,1,0,39,0,0,2,-0.6667,0.05
Ca21chr7_C_albicans_SC5314,430000,11530000,18,0,27,0,0,10,-2.5,0.2222
Ca21chr7_C_albicans_SC5314,440000,11540000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,450000,11550000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,460000,11560000,0,0,65,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,470000,11570000,8,0,42,0,0,4,-0.8,0.08
Ca21chr7_C_albicans_SC5314,480000,11580000,5,0,13,0,0,6,3.0,0.3333
Ca21chr7_C_albicans_SC5314,490000,11590000,0,0,35,0,0,2,-1.0,0.0571
Ca21chr7_C_albicans_SC5314,500000,11600000,3,0,27,0,0,6,-6.0,0.2
Ca21chr7_C_albicans_SC5314,510000,11610000,0,0,40,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,520000,11620000,6,0,30,0,0,1,-0.5,0.0278
Ca21chr7_C_albicans_SC5314,530000,11630000,0,0,20,0,0,1,1.0,0.05
Ca21chr7_C_albicans_SC5314,540000,11640000,0,0,0,0,0,0,0.0,0
Ca21chr7_C_albicans_SC5314,550000,11650000,0,0,0,0,0,0,0.0,0
Ca21chr7_C_albicans_SC5314,560000,11660000,5,0,25,0,0,10,-10.0,0.3333
Ca21chr7_C_albicans_SC5314,570000,11670000,3,0,22,0,0,4,0,0.16
Ca21chr7_C_albicans_SC5314,580000,11680000,0,0,0,0,0,0,0.0,0
Ca21chr7_C_albicans_SC5314,590000,11690000,0,0,0,0,0,0,0.0,0
Ca21chr7_C_albicans_SC5314,600000,11700000,0,0,5,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,610000,11710000,0,0,20,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,620000,11720000,0,0,0,0,0,0,0.0,0
Ca21chr7_C_albicans_SC5314,630000,11730000,0,0,30,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,640000,11740000,0,0,35,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,650000,11750000,2,0,28,0,0,1,-1.0,0.0333
Ca21chr7_C_albicans_SC5314,660000,11760000,1,1,38,0,0,3,-1.0,0.075
Ca21chr7_C_albicans_SC5314,670000,11770000,0,0,35,0,0,2,-1.0,0.0571
Ca21chr7_C_albicans_SC5314,680000,11780000,0,0,10,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,690000,11790000,0,0,35,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,700000,11800000,0,0,20,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,710000,11810000,0,0,15,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,720000,11820000,0,0,55,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,730000,11830000,0,0,40,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,740000,11840000,0,0,10,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,750000,11850000,0,0,55,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,760000,11860000,5,0,10,0,0,10,5.0,0.6667
Ca21chr7_C_albicans_SC5314,770000,11870000,0,0,30,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,780000,11880000,7,0,38,0,0,14,-3.5,0.3111
Ca21chr7_C_albicans_SC5314,790000,11890000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,800000,11900000,0,0,30,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,810000,11910000,0,0,25,0,0,0,0,0.0
Ca21chr7_C_albicans_SC5314,820000,11920000,7,0,47,0,0,8,-1.6,0.1481
Ca21chr7_C_albicans_SC5314,830000,11930000,10,0,30,0,0,21,-7.0,0.525
Ca21chr7_C_albicans_SC5314,840000,11940000,0,0,15,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,850000,11950000,0,0,10,0,0,0,0.0,0.0
Ca21chr7_C_albicans_SC5314,860000,11960000,0,0,135,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,870000,11970000,0,0,70,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,880000,11980000,0,0,80,0,0,0,-0.0,0.0
Ca21chr7_C_albicans_SC5314,890000,11990000,7,0,91,0,0,12,-0.8571,0.1224
